battery_power,bluetoth,dual_sim,front_cam,4G,int_memory,mob_weight,n_cores,main_cam,px_height,px_width,ram,talk_time,3G,touch_screen,wifi,price_range
685,0,1,2,1,2,172,3,6,295,558,1282,10,1,1,1,
1352,0,1,8,1,22,111,2,12,346,682,1562,11,1,0,0,
1785,1,0,0,0,18,180,4,1,116,518,1202,18,0,0,1,
1300,0,1,4,0,61,143,6,5,353,758,2262,10,0,0,0,
1184,1,0,2,1,33,199,8,5,483,1598,2828,15,1,1,1,
1180,0,1,7,1,24,198,2,16,486,1671,2025,19,1,0,0,
886,1,1,13,1,2,102,4,15,287,695,621,7,1,1,0,
1309,0,0,9,1,12,98,6,20,871,1484,293,9,1,1,0,
744,0,0,1,0,38,188,3,5,846,1701,2001,17,1,1,0,
1408,1,1,1,1,59,172,6,3,744,1211,393,16,1,0,1,
734,1,1,1,1,32,93,8,5,138,1042,714,16,1,0,1,
500,0,0,0,0,28,128,3,1,1010,1854,3460,3,1,1,1,
1745,0,1,0,0,45,186,1,0,699,766,1019,5,0,1,0,
1296,1,1,6,0,43,171,3,13,501,609,1692,18,1,0,0,
1256,0,0,15,1,51,83,2,18,436,1308,2213,12,1,1,0,
782,1,1,8,0,20,109,5,19,406,1025,655,13,0,1,0,
965,1,0,5,0,24,105,4,7,403,718,1567,8,0,0,0,
652,1,1,4,1,14,196,6,18,248,1487,1706,5,1,0,0,
1847,0,1,6,0,29,112,7,13,1236,1374,1017,11,1,1,0,
1363,1,1,9,1,46,120,4,19,1247,1338,2951,3,1,0,0,
1946,0,0,0,1,39,112,5,1,198,1045,533,17,1,1,1,
1701,1,1,2,1,53,88,6,14,1281,1776,3340,19,1,1,0,
1754,1,1,13,0,38,83,6,20,141,808,2765,7,1,1,0,
1938,0,0,0,1,37,94,4,1,1001,1714,3881,14,1,1,0,
992,1,1,10,0,52,107,7,12,663,1521,332,7,0,0,1,
897,0,1,7,1,38,110,2,9,1610,1612,519,7,1,1,0,
1423,1,1,7,0,58,112,3,9,993,1295,1683,16,0,1,1,
1343,0,1,6,1,23,97,5,17,643,817,2629,11,1,0,1,
761,1,0,5,1,52,141,3,18,883,985,2587,6,1,1,1,
1742,0,1,3,1,20,134,8,6,392,831,1828,13,1,1,1,
1181,1,1,0,1,51,198,5,5,71,586,608,19,1,0,0,
1754,0,1,1,1,58,197,3,17,823,1035,1446,2,1,1,1,
1315,1,1,0,1,58,86,2,3,245,1064,2258,16,1,1,0,
649,0,0,0,0,38,130,1,10,893,1185,558,11,1,1,1,
1967,1,0,2,0,25,109,6,9,108,751,1666,18,1,1,1,
926,0,0,2,0,12,179,2,9,801,880,2244,14,0,0,1,
933,0,1,9,0,33,191,8,19,129,925,758,8,0,0,0,
913,0,1,12,0,58,200,5,14,849,1993,1061,5,0,0,0,
1651,0,0,1,1,57,193,1,6,697,924,3421,15,1,1,1,
1154,1,0,5,1,42,117,5,7,1068,1851,3950,19,1,1,0,
1181,1,1,5,1,32,181,1,16,450,623,1435,13,1,1,0,
1933,0,1,0,0,63,181,8,6,242,668,3142,16,1,1,1,
1341,0,0,8,1,38,170,5,10,601,937,1579,19,1,0,1,
534,1,1,3,1,3,89,1,8,45,517,2987,16,1,0,1,
1324,1,1,7,1,28,95,6,8,1243,1928,3269,19,1,1,1,
1803,1,0,7,1,9,112,2,12,156,1289,406,5,1,0,0,
1888,1,0,1,1,53,146,4,3,81,630,1604,6,1,1,1,
1540,0,0,4,1,40,162,5,7,93,1644,793,3,1,0,0,
1590,1,0,5,0,15,157,8,6,945,1015,1983,11,1,0,0,
1183,0,1,11,0,24,130,2,16,19,769,2637,6,1,1,1,
1774,1,1,1,0,45,145,4,16,217,1159,879,3,0,0,0,
1159,0,0,2,1,27,137,1,15,1526,1805,3258,2,1,0,0,
723,1,1,0,1,10,159,1,3,303,779,2380,16,1,0,0,
543,0,0,3,1,6,91,1,9,272,1317,564,12,1,0,1,
1348,1,1,18,0,40,148,1,20,539,665,3543,11,0,0,0,
1836,0,0,18,1,57,111,5,20,169,876,1039,8,1,1,1,
1290,0,0,0,0,31,117,8,0,599,750,1895,12,0,1,1,
645,1,1,3,0,5,185,3,6,446,1573,1315,4,1,0,0,
1654,0,0,2,0,58,119,7,3,460,1733,2801,5,1,0,0,
1156,1,1,0,1,3,95,2,0,1094,1518,3786,2,1,1,0,
1341,1,0,4,0,43,194,6,8,1096,1683,3065,11,0,1,0,
1427,0,0,8,1,40,121,8,12,249,1541,2338,4,1,0,0,
1541,0,0,1,1,7,143,8,14,287,1791,3137,11,1,1,0,
1693,1,0,9,0,41,139,2,17,181,1760,575,20,0,0,1,
1567,0,0,13,0,23,178,3,18,995,1215,3600,9,1,1,1,
1564,0,0,5,0,35,173,4,6,186,1210,2545,4,1,1,1,
1787,0,0,4,0,11,103,7,9,35,757,541,13,1,1,1,
770,1,0,12,1,33,90,2,14,128,657,1686,18,1,0,1,
1748,1,0,1,0,7,189,7,4,196,802,989,8,0,1,0,
1859,0,1,0,1,47,85,7,0,35,1706,2691,19,1,0,1,
975,1,0,5,0,6,163,6,17,769,1669,3787,18,0,0,0,
1597,0,1,2,1,10,172,7,5,1455,1670,2138,18,1,0,0,
1941,0,1,9,0,42,108,4,12,36,726,763,14,0,1,1,
1061,0,1,6,0,49,133,7,20,1009,1222,2260,2,0,0,1,
1620,1,1,7,1,11,191,4,11,495,1668,1732,13,1,0,1,
1366,1,0,5,0,51,129,3,15,875,1760,2716,2,0,1,0,
1324,0,1,9,0,46,107,2,19,59,553,1424,13,1,0,0,
1363,1,1,1,1,39,129,5,2,550,1248,267,15,1,1,0,
1570,1,0,0,1,18,148,5,13,509,544,3153,7,1,1,1,
1524,0,1,6,1,64,83,5,16,351,592,2905,2,1,1,1,
1179,0,0,0,0,2,93,3,0,481,536,1435,2,0,1,0,
1555,0,1,8,1,2,90,2,11,57,516,3596,6,1,1,1,
981,1,1,1,0,15,159,5,10,74,1485,1831,7,1,1,1,
1920,1,0,6,1,8,194,1,7,588,1125,2099,4,1,1,1,
1470,0,0,0,0,54,84,6,1,556,1512,1790,19,0,1,1,
1986,0,0,5,1,13,108,8,7,757,1962,1190,17,1,1,0,
1371,0,1,2,1,19,94,4,3,1023,1676,1767,8,1,0,1,
1852,0,1,5,1,25,85,3,15,588,1353,3199,4,1,0,0,
1472,0,1,7,0,6,182,8,10,861,1131,1621,19,1,0,1,
1055,1,1,18,1,29,101,6,19,159,579,2364,3,1,1,1,
1371,1,1,0,0,3,173,2,12,35,785,2202,5,1,1,1,
782,0,0,0,1,38,199,7,2,349,1910,2753,20,1,0,1,
1452,1,1,6,1,36,82,5,12,667,1680,1005,15,1,0,1,
519,1,1,11,1,33,135,1,12,527,889,889,9,1,1,0,
1989,0,1,16,1,10,86,3,18,135,576,2158,4,1,0,0,
1754,0,0,0,0,15,166,5,1,318,1810,1966,7,1,0,0,
1329,0,0,3,1,42,144,7,4,579,896,774,10,1,1,1,
1093,0,1,0,0,42,114,1,4,762,1425,2856,2,0,0,1,
986,1,1,5,1,38,95,7,9,5,1359,343,12,1,1,0,
848,0,1,7,1,39,107,4,16,1768,1812,475,16,1,0,0,
1146,0,1,4,1,21,152,7,6,841,994,1182,19,1,0,0,
841,1,0,0,0,59,103,6,16,258,1642,1169,10,0,0,0,
1140,1,1,0,0,40,119,3,1,211,555,3386,2,1,0,0,
1091,1,1,4,0,8,100,3,8,650,922,3626,14,1,1,1,
1360,0,0,8,1,25,108,7,20,493,681,3934,5,1,0,0,
1038,0,0,2,0,28,154,4,6,1019,1246,3913,16,1,1,0,
1111,0,1,4,0,46,152,1,11,110,1981,851,2,0,0,0,
1220,0,1,8,0,52,121,3,19,892,1470,1458,19,0,1,1,
1636,1,0,9,0,52,188,5,11,555,635,2363,9,0,0,1,
1800,1,1,2,0,23,187,2,8,179,1137,1966,7,0,0,0,
674,1,0,5,0,49,130,1,9,4,1936,2179,20,1,1,0,
1591,1,0,4,0,3,192,8,5,669,700,615,12,1,0,1,
1190,0,0,5,0,61,145,3,16,345,1044,305,14,0,1,0,
572,0,0,4,1,35,99,6,5,563,1539,3106,16,1,0,0,
1143,1,0,0,0,64,143,8,0,381,535,2080,15,0,1,1,
1492,0,0,13,0,36,185,1,16,444,1764,592,18,0,0,1,
1825,1,0,9,1,27,163,8,11,48,1005,2502,2,1,0,1,
1450,1,0,2,1,45,83,5,8,221,648,941,7,1,0,1,
1629,1,0,4,0,48,121,1,8,1260,1634,2532,14,1,0,0,
669,0,1,0,0,46,144,2,0,486,1854,2981,14,0,0,1,
575,1,0,2,0,10,163,5,11,615,1825,2956,20,1,0,1,
900,1,0,3,0,56,112,4,18,638,721,2281,14,1,1,1,
1057,1,0,4,1,42,112,7,7,809,824,2688,3,1,0,0,
1247,0,1,16,0,24,116,5,20,1114,1350,522,20,0,1,1,
1992,1,1,8,1,43,153,5,15,0,883,2179,20,1,1,0,
974,0,0,1,1,17,162,4,3,346,514,1901,9,1,0,1,
1715,1,1,8,1,47,116,8,9,900,1219,3163,11,1,0,1,
1570,0,0,15,1,26,157,2,20,319,1406,426,11,1,0,0,
1724,0,1,1,0,21,105,2,8,102,1609,695,12,1,1,0,
1886,1,0,0,1,47,180,5,6,362,1606,3287,17,1,0,1,
1177,0,1,7,1,38,162,6,16,1228,1975,1880,18,1,1,1,
1036,0,1,6,1,37,184,7,10,416,523,3864,13,1,1,1,
1336,1,0,7,0,26,83,5,17,238,1402,325,9,1,0,0,
1004,0,0,12,0,24,128,8,17,793,1537,650,17,0,1,0,
1123,1,1,10,0,5,145,3,15,670,1557,2567,10,0,1,1,
1730,0,1,2,1,48,198,2,13,1445,1934,2452,11,1,1,1,
1890,0,1,13,1,17,127,4,17,973,1546,2585,14,1,1,1,
1055,1,1,1,0,56,111,7,8,806,861,1532,13,1,0,0,
805,1,1,2,0,59,110,1,3,900,1984,2917,20,1,1,0,
608,0,1,15,1,2,139,3,16,98,643,3635,8,1,0,0,
1130,0,0,5,0,51,175,8,12,296,585,2098,18,1,0,0,
1208,1,0,8,0,13,86,3,18,763,865,484,3,1,1,1,
535,0,0,1,0,53,151,7,3,313,744,720,16,0,1,0,
1191,1,0,1,0,7,102,3,2,1354,1418,2734,15,1,1,0,
922,0,1,0,1,3,100,4,0,253,1364,3910,10,1,0,0,
966,1,0,3,0,37,123,3,7,1390,1896,817,20,1,0,0,
1351,1,0,10,0,48,134,8,16,700,727,3781,5,0,0,1,
732,0,1,12,1,48,141,4,16,663,1813,832,4,1,0,0,
1005,0,1,9,1,11,132,1,16,218,1123,939,8,1,1,1,
1575,1,1,2,0,22,81,2,7,142,1160,1091,7,0,0,1,
1427,0,1,10,1,11,155,1,14,169,1784,2417,8,1,1,0,
1306,1,0,5,0,26,145,4,12,67,1247,2552,8,0,0,1,
1911,1,0,3,0,25,106,5,12,426,659,1251,2,1,0,0,
1170,1,0,4,1,63,83,1,5,442,1905,2658,11,1,0,1,
1278,0,1,6,0,64,146,8,13,764,1521,339,12,0,1,0,
1709,0,0,0,1,55,144,3,3,235,1310,3124,19,1,1,0,
1904,0,1,2,1,27,198,6,7,1102,1442,2387,19,1,0,1,
1741,1,1,6,0,37,183,1,16,9,1562,1415,10,0,0,1,
1288,1,1,0,0,48,92,6,3,793,1021,2465,16,0,1,0,
1976,0,1,4,0,33,196,3,15,1014,1131,2947,4,1,1,1,
1270,0,0,1,1,62,142,4,2,566,695,3747,8,1,0,1,
1246,0,1,0,0,52,187,8,4,522,818,552,8,1,1,1,
1544,1,1,12,1,20,144,5,14,588,1414,1826,5,1,0,0,
671,0,0,1,0,38,105,8,5,605,722,2210,18,0,1,1,
582,1,1,6,1,51,156,4,14,1241,1367,2587,18,1,1,0,
1951,0,0,5,0,22,132,6,6,1044,1663,945,4,1,0,1,
822,0,1,2,0,44,146,2,4,269,527,3288,17,1,1,0,
733,1,1,9,1,63,153,4,10,715,993,3003,12,1,0,1,
820,1,1,10,1,15,149,8,12,165,532,702,19,1,1,0,
1455,0,1,8,1,19,174,4,10,91,628,2029,10,1,0,0,
1723,1,1,1,0,57,122,5,19,1373,1572,3138,11,0,1,0,
1869,0,0,2,1,60,124,6,16,520,566,1521,18,1,1,0,
1670,0,0,1,1,33,127,2,3,185,807,1830,6,1,1,1,
1734,0,1,8,0,57,188,4,15,573,584,3822,6,0,1,1,
602,0,0,7,1,59,166,4,11,76,637,1914,10,1,1,0,
1060,0,1,6,1,31,162,1,11,582,1212,2819,16,1,1,1,
1445,1,0,11,1,8,164,4,14,772,1766,3120,15,1,0,0,
1005,1,1,6,0,32,199,7,13,883,1750,2119,5,1,1,1,
536,0,0,8,1,27,108,1,13,1573,1962,1676,20,1,0,1,
1255,0,0,0,1,34,85,3,1,118,722,1749,8,1,1,1,
1252,1,1,1,1,43,124,1,3,153,538,2447,11,1,0,0,
1471,1,0,0,1,54,127,8,0,193,1134,3315,4,1,0,1,
914,1,1,0,1,47,119,3,3,727,796,3402,5,1,0,1,
1439,1,1,3,1,14,101,8,6,686,716,763,4,1,0,0,
732,1,0,6,0,60,92,4,9,670,1025,3065,14,0,1,1,
1025,1,0,3,1,38,138,7,5,108,1238,3530,11,1,1,0,
842,0,1,18,0,31,161,1,20,45,1634,496,14,1,1,0,
643,1,1,0,0,28,199,1,20,532,1273,2885,5,0,0,1,
667,0,1,8,0,23,136,4,14,666,1372,3720,10,1,1,0,
1791,1,0,5,0,29,196,1,6,1039,1602,2500,2,1,1,0,
1104,0,1,2,0,57,129,5,15,1591,1750,2254,16,1,1,0,
1276,1,0,5,1,33,136,4,13,15,1719,2395,10,1,1,0,
927,0,1,2,1,22,162,2,3,1106,1692,3741,5,1,0,1,
859,0,1,11,1,19,139,5,16,952,1713,2473,17,1,1,1,
1162,1,1,2,0,57,146,7,19,9,555,1316,3,1,0,1,
1876,0,0,11,0,22,168,2,18,157,1512,1403,13,1,0,0,
1057,0,1,3,0,36,105,3,11,1318,1351,2521,6,0,1,1,
1926,0,0,1,0,15,86,2,5,523,1699,735,8,0,1,0,
853,0,1,3,1,40,166,4,9,476,1382,2510,6,1,1,0,
1949,1,0,1,1,7,175,8,19,525,1419,1406,8,1,1,0,
1981,0,0,3,0,38,103,5,10,282,1051,1392,11,0,0,0,
1556,1,1,5,1,21,197,3,19,902,1451,1969,15,1,1,0,
660,1,1,3,0,12,161,8,14,506,799,3549,12,1,0,1,
1955,1,0,1,0,30,91,6,2,220,759,2340,12,1,1,1,
1567,0,1,6,0,63,83,5,13,635,1112,1777,19,1,1,0,
1307,0,0,5,0,44,189,5,6,530,1203,2402,19,0,1,0,
1421,1,0,2,0,43,130,4,11,1516,1556,845,4,0,0,0,
1332,0,0,0,0,44,81,8,1,748,832,1176,10,0,1,1,
1628,1,1,4,0,3,184,6,20,436,1653,1624,19,0,0,0,
1752,0,1,8,1,17,115,5,10,1165,1540,3323,16,1,1,1,
1733,0,0,2,0,20,156,8,3,419,1806,1197,10,0,1,0,
1081,1,0,7,0,51,194,2,11,39,1852,412,7,1,0,0,
854,1,1,1,1,45,162,6,12,49,1146,2317,18,1,1,1,
1657,0,1,3,1,22,87,4,20,1019,1535,1852,12,1,1,0,
1053,0,0,4,0,12,95,7,7,6,1089,3701,17,0,1,0,
1370,0,0,2,1,24,100,5,3,804,992,1672,4,1,0,0,
1652,1,1,1,0,57,175,6,17,555,714,489,2,1,1,1,
915,0,1,4,0,22,174,5,12,748,1840,572,10,1,1,1,
1272,1,0,1,1,50,129,8,18,377,1970,2969,10,1,0,1,
646,1,1,15,1,10,180,8,17,673,1135,3005,5,1,0,1,
1359,1,1,6,0,40,182,2,7,130,1030,2805,18,0,1,1,
1691,0,0,0,0,24,119,1,3,762,1643,2900,19,1,0,0,
796,1,1,3,0,62,99,8,12,214,843,434,16,0,1,1,
534,1,1,1,1,60,159,1,18,1216,1847,3599,8,1,0,1,
721,1,1,1,0,39,168,2,2,629,1509,3372,6,0,0,0,
675,1,0,11,0,44,169,5,20,135,1109,2980,6,1,1,1,
1182,1,1,5,1,21,107,2,17,625,1346,1765,6,1,1,0,
1062,1,1,3,1,12,152,2,10,1041,1280,3664,4,1,1,1,
732,1,0,1,1,7,113,6,2,367,968,1423,19,1,1,1,
781,1,1,0,0,62,94,2,1,1117,1667,1442,16,1,0,1,
790,1,1,9,1,45,200,6,20,1068,1577,3184,13,1,0,1,
1480,1,0,0,0,62,199,1,0,464,868,1780,4,1,1,1,
946,1,0,13,0,56,128,6,14,349,541,2565,7,0,0,0,
1545,1,0,1,1,59,183,3,20,148,721,1443,16,1,0,1,
898,0,0,0,0,16,81,4,4,139,1660,2286,4,1,0,0,
1662,0,0,0,0,48,155,6,2,875,1362,2787,19,1,0,1,
1056,0,0,6,0,2,166,6,13,527,825,3215,6,1,0,1,
1074,0,1,0,1,17,115,1,6,689,1628,401,12,1,1,0,
1772,1,0,0,1,55,149,5,0,405,727,3346,18,1,1,1,
694,1,1,6,0,3,107,3,10,1345,1514,991,19,0,1,0,
1387,1,0,0,1,3,154,6,5,75,655,2909,4,1,1,0,
1259,1,1,7,1,6,110,7,11,1611,1923,2897,19,1,0,0,
1066,1,0,6,0,23,173,3,7,870,1026,896,10,0,0,1,
940,1,1,7,1,24,81,1,15,955,1845,2971,6,1,0,1,
1517,1,1,11,0,19,179,2,16,291,1592,1972,13,0,0,1,
986,0,1,6,1,29,122,7,10,1907,1911,2742,15,1,0,0,
1595,1,0,4,1,31,101,3,7,824,1052,2875,13,1,1,0,
708,0,1,0,0,56,104,7,1,999,1695,1920,11,1,1,0,
726,1,1,1,1,6,183,5,2,114,628,1653,17,1,0,1,
761,1,0,4,1,5,181,1,17,562,829,3111,14,1,0,0,
643,0,0,0,1,8,115,4,4,724,1175,3740,13,1,0,1,
871,1,1,0,0,56,124,6,2,483,1045,1794,4,1,1,0,
1347,0,1,4,0,44,97,2,14,137,792,399,10,1,1,0,
1659,0,0,18,0,64,83,2,19,727,1979,1778,13,1,0,1,
1259,0,0,0,1,61,82,5,15,1001,1158,1415,2,1,1,0,
544,0,0,5,1,39,91,6,7,101,718,3262,19,1,1,0,
1570,0,0,7,0,12,141,8,13,487,517,1895,5,0,0,1,
690,0,0,8,0,38,154,1,10,711,750,3427,20,0,0,0,
1053,0,1,12,1,3,86,4,19,910,1097,792,7,1,0,1,
1772,0,1,5,0,8,135,3,13,1337,1544,2297,4,1,0,1,
1891,1,1,10,1,23,158,2,17,518,1357,2610,10,1,0,0,
937,1,0,2,1,44,133,4,6,919,1782,493,15,1,0,1,
913,0,0,13,1,34,183,4,19,578,1726,2800,9,1,1,0,
1066,1,0,4,0,43,101,6,11,876,880,3856,6,1,0,1,
840,1,1,0,0,7,147,2,3,98,674,3327,12,0,0,1,
710,1,1,1,1,24,153,2,3,1714,1895,3678,18,1,1,1,
623,1,1,5,1,29,134,3,10,273,1814,717,13,1,0,0,
700,1,0,2,0,40,150,8,11,612,1325,2537,8,1,1,1,
995,0,1,4,0,7,157,1,6,1315,1804,1272,8,0,1,1,
1325,0,1,10,1,33,165,1,12,1653,1967,726,12,1,1,1,
1982,1,1,7,1,43,113,4,8,1409,1679,1791,8,1,1,0,
1401,0,0,0,0,16,187,5,4,975,1028,2668,20,1,0,0,
636,1,1,7,1,55,183,2,14,762,1596,3558,10,1,1,1,
1637,1,1,12,1,57,111,8,17,7,940,3329,6,1,1,0,
1036,0,0,16,0,9,119,3,18,70,502,299,16,1,1,0,
1247,1,0,10,1,63,116,4,12,170,1028,2999,20,1,1,0,
1207,0,1,9,1,56,141,6,11,93,560,2293,19,1,1,0,
1198,1,1,0,0,31,125,7,7,546,1223,2777,20,1,0,0,
1796,1,0,0,0,44,169,4,4,841,1803,1378,13,1,0,1,
1855,0,1,8,0,58,145,4,14,1080,1883,2834,3,1,1,0,
1557,1,0,7,0,26,154,5,14,665,1790,885,5,0,1,1,
958,0,1,0,1,47,116,8,0,300,501,1706,2,1,1,0,
1882,1,1,0,0,17,127,8,5,280,1171,2996,3,1,0,0,
1489,0,1,7,0,60,197,7,10,7,719,677,11,1,0,1,
1980,0,1,7,0,15,141,6,12,499,1029,1710,11,1,1,0,
1235,0,1,3,0,21,197,3,4,1252,1284,464,17,0,1,1,
829,0,1,11,1,10,132,2,13,349,833,975,8,1,1,1,
1998,1,0,6,0,47,182,4,7,1603,1837,3918,9,1,0,1,
1814,0,0,6,1,3,156,5,16,1196,1666,2489,12,1,1,0,
1711,1,1,1,1,12,97,1,18,855,1199,2461,9,1,1,0,
971,1,0,9,0,7,143,4,17,1074,1885,811,13,1,1,0,
991,0,0,0,0,19,133,7,2,516,767,1358,20,0,1,0,
905,0,1,11,1,12,173,7,12,410,1021,852,3,1,1,0,
1653,1,0,0,0,49,99,7,4,206,936,377,10,1,0,0,
635,1,1,0,1,57,136,6,11,1257,1597,3954,20,1,1,0,
1807,0,0,4,0,37,162,1,11,246,932,2741,9,1,1,1,
1797,1,0,4,0,42,174,3,20,57,1169,3359,18,1,1,1,
1895,0,1,0,1,62,99,2,0,1019,1698,2563,13,1,0,1,
567,1,1,14,1,56,165,8,17,555,1290,336,7,1,1,1,
936,1,1,0,0,46,139,2,0,265,886,684,12,1,1,1,
1700,1,0,0,1,54,170,7,17,644,913,2121,15,1,1,0,
609,0,1,0,0,13,186,4,2,1152,1632,1933,19,0,1,1,
1185,0,0,1,1,8,80,1,12,477,825,1223,14,1,0,0,
1533,1,1,0,0,50,171,2,12,38,832,2509,6,0,1,0,
1270,1,0,4,1,35,140,6,19,457,608,2828,3,1,0,1,
